id,name,gender,height,weight,age,nation_id,long_name
239301,Lisandro Martínez,Men's Football,180,75,28,8,Lisandro Martínez
239344,Carolin Simon,Women's Football,180,75,33,17,Carolin Simon
239761,Frida Maanum,Women's Football,180,75,27,3,Frida Maanum
240950,Pedro Gonçalves,Men's Football,180,75,28,7,Pedro António Pereira Gonçalves
241491,Johanna Kaneryd,Women's Football,180,75,29,28,Johanna Kaneryd
241852,Moussa Diaby,Men's Football,180,75,27,2,Moussa Diaby
242187,Christoph Baumgartner,Men's Football,180,75,27,35,Christoph Baumgartner
242516,Cody Gakpo,Men's Football,180,75,27,16,Cody Gakpo
242964,Anthony Gordon,Men's Football,180,75,25,5,Anthony Gordon
243245,Orkun Kökçü,Men's Football,180,75,25,33,Orkun Kökçü
243657,James Garner,Men's Football,180,75,25,5,James Garner
243854,Mohamed Simakan,Men's Football,180,75,26,2,Mohamed Simakan
244067,Maxence Lacroix,Men's Football,180,75,26,2,Maxence Lacroix
244257,Jonathan Burkardt,Men's Football,180,75,26,17,Jonathan Burkardt
244675,Sancet,Men's Football,180,75,26,1,Oihan Sancet Tirapu
245158,Luis Javier Suárez,Men's Football,180,75,28,19,Luis Javier Suárez
247263,Edmond Tapsoba,Men's Football,180,75,27,53,Edmond Tapsoba
247504,Mary Earps,Women's Football,180,75,33,5,Mary Earps
247789,Merle Frohms,Women's Football,180,75,31,17,Merle Frohms
247790,Lena Lattwein,Women's Football,180,75,26,17,Lena Lattwein
248550,Vivian,Men's Football,180,75,27,1,Daniel Vivian Moreno
251377,Rodrigo Zalazar,Men's Football,180,75,27,26,Rodrigo Zalazar
251852,Karim Adeyemi,Men's Football,180,75,24,17,Karim Adeyemi
253109,Joey Veerman,Men's Football,180,75,27,16,Joey Veerman
253396,Giuliano,Men's Football,180,75,23,8,Giuliano Simeone
254803,Senne Lammens,Men's Football,180,75,24,4,Senne Lammens
256095,Perle Morroni,Women's Football,180,75,28,2,Perle Morroni
256675,Omar Marmoush,Men's Football,180,75,27,24,Omar Marmoush
256948,Christos Tzolis,Men's Football,180,75,24,46,Christos Tzolis
257711,Riccardo Calafiori,Men's Football,180,75,24,9,Riccardo Calafiori
258789,Misa,Women's Football,180,75,27,1,María Isabel Rodríguez Rivero
259240,Adam Wharton,Men's Football,180,75,22,5,Adam Wharton
260592,Benjamin Šeško,Men's Football,180,75,23,15,Benjamin Šeško
261188,Iliman Ndiaye,Men's Football,180,75,26,52,Iliman Ndiaye
261843,Andreia Jacinto,Women's Football,180,75,24,7,Andreia de Jesus Jacinto
262330,Catarina Macario,Women's Football,180,75,26,21,Catarina Cantanhede Macario
262460,Rosa Márquez,Women's Football,180,75,25,1,Rosa Márquez Baena
263007,Niamh Charles,Women's Football,180,75,27,5,Niamh Charles
263578,Balde,Men's Football,180,75,22,1,Alejandro Balde Martínez
264388,Moleiro,Men's Football,180,75,22,1,Alberto Moleiro González
264725,Eva Navarro,Women's Football,180,75,25,1,Eva María Navarro García
264865,Mylène Chavas,Women's Football,180,75,28,2,Mylène Chavas
264922,Kristin Kögel,Women's Football,180,75,26,17,Kristin Kögel
264939,Lara Prašnikar,Women's Football,180,75,28,15,Lara Prašnikar
265058,Erëleta Memeti,Women's Football,180,75,27,51,Erëleta Memeti
265693,Jakub Kiwior,Men's Football,180,75,26,11,Jakub Kiwior
265849,Maëlle Lakrar,Women's Football,180,75,26,2,Maëlle Lakrar
265861,Maëlle Garbino,Women's Football,180,75,30,2,Maëlle Garbino
266254,Elisabeth Terland,Women's Football,180,75,25,3,Elisabeth Terland
266866,Éderson,Men's Football,180,75,27,10,Éderson José dos Santos
267227,Yazmeen Ryan,Women's Football,180,75,27,21,Yazmeen Ryan
271860,Ena Mahmutovic,Women's Football,180,75,22,17,Ena Mahmutovic
272007,Paula Fernández,Women's Football,180,75,27,1,Paula Fernández Jiménez
272110,Andrea Medina,Women's Football,180,75,22,1,Andrea Medina Martin
272224,Natalia Ramos,Women's Football,180,75,27,1,Natalia Ramos Álvarez
274780,Luany,Women's Football,180,75,23,10,Luany Vitória da Silva Rosa
275771,Igor Thiago,Men's Football,180,75,25,10,Igor Thiago Rodrigues
275906,Aoba Fujino,Women's Football,180,75,22,20,Aoba Fujino
277031,Abdukodir Khusanov,Men's Football,180,75,22,54,Abdukodir Khusanov
278016,Murillo,Men's Football,180,75,24,10,Murillo Costa dos Santos
279015,Victor Froholdt,Men's Football,180,75,20,27,Victor Froholdt
279812,Croix Bethune,Women's Football,180,75,25,21,Croix Bethune
70415,Estéban Lepaul,Men's Football,180,75,26,2,Estéban Lepaul
72149,Ainhoa Marín,Women's Football,180,75,25,1,Ainhoa Marín Martín
73078,Kaishū Sano,Men's Football,180,75,25,20,Kaishū Sano
80028,Dudinha,Women's Football,180,75,21,10,Maria Eduarda Rodrigues Silva
167495,Manuel Neuer,Men's Football,180,75,40,17,Manuel Neuer
181458,Ivan Perišić,Men's Football,180,75,37,32,Ivan Perišić
186153,Wojciech Szczęsny,Men's Football,180,75,36,11,Wojciech Szczęsny
192123,Chris Wood,Men's Football,180,75,34,55,Chris Wood
192629,Iago Aspas,Men's Football,180,75,39,1,Iago Aspas Juncal
192883,Henrikh Mkhitaryan,Men's Football,180,75,37,56,Henrikh Mkhitaryan
193747,Koke,Men's Football,180,75,34,1,Jorge Resurrección
199641,Matz Sels,Men's Football,180,75,34,4,Matz Sels
200104,Son Heung Min,Men's Football,180,75,34,49,Heung Min Son
200155,Hans Vanaken,Men's Football,180,75,34,4,Hans Vanaken
200724,Nacho Fernández,Men's Football,180,75,36,1,José Ignacio Fernández Iglesias
202024,Remo Freuler,Men's Football,180,75,34,25,Remo Freuler
204883,Brice Samba,Men's Football,180,75,32,2,Brice Samba
204923,Marcel Sabitzer,Men's Football,180,75,32,35,Marcel Sabitzer
207410,Mateo Kovačić,Men's Football,180,75,32,32,Mateo Kovačić
207439,Leandro Paredes,Men's Football,180,75,32,8,Leandro Paredes
208093,Gerard Moreno,Men's Football,180,75,34,1,Gerard Moreno Balagueró
208268,Bryan Cristante,Men's Football,180,75,31,9,Bryan Cristante
208333,Emre Can,Men's Football,180,75,32,17,Emre Can
208787,Adrien Thomasson,Men's Football,180,75,32,2,Adrien Thomasson
210047,Fabian Schär,Men's Football,180,75,34,25,Fabian Schär
210385,Rui Silva,Men's Football,180,75,32,7,Rui Tiago Dantas da Silva
210413,Alessio Romagnoli,Men's Football,180,75,31,9,Alessio Romagnoli
212523,Anderson Talisca,Men's Football,180,75,32,10,Anderson Souza Conceição
216354,Andrej Kramarić,Men's Football,180,75,35,32,Andrej Kramarić
216447,Álvaro García,Men's Football,180,75,33,1,Álvaro García Rivera
220710,Harry Wilson,Men's Football,180,75,29,57,Harry Wilson
220814,Lucas Hernández,Men's Football,180,75,30,2,Lucas Hernández
223710,Vedat Muriqi,Men's Football,180,75,32,51,Vedat Muriqi
223959,Lucas Torreira,Men's Football,180,75,30,26,Lucas Torreira
225116,Alex Meret,Men's Football,180,75,29,9,Alex Meret
225859,Moussa Niakhaté,Men's Football,180,75,30,52,Moussa Niakhaté
226110,Nicolas Pépé,Men's Football,180,75,31,41,Nicolas Pépé
226166,Nordi Mukiele,Men's Football,180,75,28,2,Nordi Mukiele
226456,Fornals,Men's Football,180,75,30,1,Pablo Fornals Malla
226979,Amanda Ilestedt,Women's Football,180,75,33,28,Amanda Ilestedt
226997,Saki Kumagai,Women's Football,180,75,35,20,Saki Kumagai
227074,Cecilia Salvai,Women's Football,180,75,32,9,Cecilia Salvai
227127,Álex Remiro,Men's Football,180,75,31,1,Alejandro Remiro Gargallo
227174,Matty Cash,Men's Football,180,75,29,11,Matty Cash
227255,Fran Kirby,Women's Football,180,75,33,5,Fran Kirby
227344,Sandie Toletti,Women's Football,180,75,31,2,Sandie Toletti
227387,Jessie Fleming,Women's Football,180,75,28,44,Jessie Fleming
227925,Mackenzie Arnold,Women's Football,180,75,32,36,Mackenzie Arnold
228383,Kamil Grabara,Men's Football,180,75,27,11,Kamil Grabara
229236,Matthieu Udol,Men's Football,180,75,30,2,Matthieu Udol
229261,Denis Zakaria,Men's Football,180,75,29,25,Denis Zakaria
229668,Mario Hermoso,Men's Football,180,75,31,1,Mario Hermoso Canseco
231410,Brahim,Men's Football,180,75,27,18,Brahim Díaz
231913,Fredrik Aursnes,Men's Football,180,75,30,3,Fredrik Aursnes
231936,Benjamin White,Men's Football,180,75,28,5,Benjamin White
232363,Milan Škriniar,Men's Football,180,75,31,47,Milan Škriniar
233486,Robin Le Normand,Men's Football,180,75,29,1,Robin Le Normand
233751,Daniëlle van de Donk,Women's Football,180,75,35,16,Daniëlle van de Donk
233852,Jackie Groenen,Women's Football,180,75,31,16,Jackie Groenen
234642,Édouard Mendy,Men's Football,180,75,34,52,Édouard Mendy
235353,Ismaïla Sarr,Men's Football,180,75,28,52,Ismaïla Sarr
235790,Kai Havertz,Men's Football,180,75,27,17,Kai Havertz
236461,Jean-Philippe Mateta,Men's Football,180,75,29,2,Jean-Philippe Mateta
236496,Mattéo Guendouzi,Men's Football,180,75,27,2,Mattéo Guendouzi
236632,David Neres,Men's Football,180,75,29,10,David Neres Campos
237386,Kiernan Dewsbury-Hall,Men's Football,180,75,28,5,Kiernan Dewsbury-Hall
238212,Jane Campbell,Women's Football,180,75,31,21,Jane Campbell
238616,Pedro Neto,Men's Football,180,75,26,7,Pedro Lomba Neto
239340,Julian Chabot,Men's Football,180,75,28,17,Julian Chabot
239482,Galeno,Men's Football,180,75,28,10,Wenderson Nascimento Galeno
240359,Omar Alderete,Men's Football,180,75,29,58,Omar Alderete
241464,Pau Torres,Men's Football,180,75,29,1,Pau Francisco Torres
241509,Mauro Júnior,Men's Football,180,75,27,10,Mauro Jaqueson J. Ferreira Santos
241850,Mateo Retegui,Men's Football,180,75,27,9,Mateo Retegui
242024,Sofia Huerta,Women's Football,180,75,33,21,Sofia Huerta
242201,Luis Milla,Men's Football,180,75,31,1,Luis Milla Manzanares
242641,Rayan Aït-Nouri,Men's Football,180,75,25,59,Rayan Aït-Nouri
243241,Alessandro Buongiorno,Men's Football,180,75,27,9,Alessandro Buongiorno
243559,De Frutos,Men's Football,180,75,29,1,Jorge de Frutos Sebastián
243775,Casey Murphy,Women's Football,180,75,30,21,Casey Murphy
245155,Mohammed Kudus,Men's Football,180,75,26,39,Mohammed Kudus
245367,Xavi Simons,Men's Football,180,75,23,16,Xavi Simons
245839,Hina Sugita,Women's Football,180,75,29,20,Hina Sugita
246059,Lizbeth Ovalle,Women's Football,180,75,26,42,Lizbeth Ovalle
246178,Pauline Peyraud-Magnin,Women's Football,180,75,34,2,Pauline Peyraud-Magnin
246414,Rebecca Knaak,Women's Football,180,75,30,17,Rebecca Knaak
246430,Dušan Vlahović,Men's Football,180,75,26,37,Dušan Vlahović
246630,Rasheedat Ajibade,Women's Football,180,75,26,38,Rasheedat Ajibade
247246,Khéphren Thuram,Men's Football,180,75,25,2,Khéphren Thuram
247394,Dejan Kulusevski,Men's Football,180,75,26,28,Dejan Kulusevski
248243,Eduardo Camavinga,Men's Football,180,75,23,2,Eduardo Camavinga
250723,Kouadio Manu Koné,Men's Football,180,75,25,2,Kouadio Manu Koné
251470,Charles De Ketelaere,Men's Football,180,75,25,4,Charles De Ketelaere
251809,Sven Botman,Men's Football,180,75,26,16,Sven Botman
253149,Jeremie Frimpong,Men's Football,180,75,25,16,Jeremie Frimpong
253435,Laia Aleixandri,Women's Football,180,75,26,1,Laia Aleixandri López
254117,Maximilian Beier,Men's Football,180,75,23,17,Maximilian Beier
254817,Maximiliano Araújo,Men's Football,180,75,26,26,Maximiliano Araújo
255069,Nico González,Men's Football,180,75,24,1,Nicolás González Iglesias
255475,Antony,Men's Football,180,75,26,10,Antony Matheus dos Santos
255565,Kaoru Mitoma,Men's Football,180,75,29,20,Kaoru Mitoma
255654,Pierre Kalulu,Men's Football,180,75,26,2,Pierre Kalulu
256261,Malick Thiaw,Men's Football,180,75,25,17,Malick Thiaw
256302,Ainhoa Moraza,Women's Football,180,75,31,1,Ainhoa Vicente Moraza
256489,Bethany England,Women's Football,180,75,32,5,Bethany England
257057,Amadou Onana,Men's Football,180,75,25,4,Amadou Onana
257530,Sophia Kleinherne,Women's Football,180,75,26,17,Sophia Kleinherne
257876,Nicolas Seiwald,Men's Football,180,75,25,35,Nicolas Seiwald
258498,Bart Verbruggen,Men's Football,180,75,24,16,Bart Verbruggen
258601,Mamadou Sangaré,Men's Football,180,75,24,60,Mamadou Sangaré
258908,Jan Paul van Hecke,Men's Football,180,75,26,16,Jan Paul van Hecke
259334,Nerea Eizagirre,Women's Football,180,75,26,1,Nerea Eizagirre Lasa
260908,Milos Kerkez,Men's Football,180,75,22,29,Milos Kerkez
261299,Alex Scott,Men's Football,180,75,23,5,Alex Scott
261848,Inês Pereira,Women's Football,180,75,27,7,Inês Teixeira Pereira
262118,Tino Livramento,Men's Football,180,75,23,5,Tino Livramento
262138,Castello Lukeba,Men's Football,180,75,23,2,Castello Lukeba
263012,Millie Turner,Women's Football,180,75,30,5,Millie Turner
263013,Lotte Wubben-Moy,Women's Football,180,75,27,5,Lotte Wubben-Moy
263139,Dominik Greif,Men's Football,180,75,29,47,Dominik Greif
263798,Robin Roefs,Men's Football,180,75,23,16,Robin Roefs
263964,Filippa Angeldahl,Women's Football,180,75,29,28,Filippa Angeldahl
264432,Abde,Men's Football,180,75,24,18,Abdessamad Ezzalzouli
264453,Micky van de Ven,Men's Football,180,75,25,16,Micky van de Ven
264862,Maghnes Akliouche,Men's Football,180,75,24,2,Maghnes Akliouche
264884,Paulina Dudek,Women's Football,180,75,29,11,Paulina Dudek
264903,Sarah Zadrazil,Women's Football,180,75,33,35,Sarah Zadrazil
264933,Barbara Dunst,Women's Football,180,75,28,35,Barbara Dunst
264968,Mathilde Bourdieu,Women's Football,180,75,27,2,Mathilde Bourdieu
265240,Lia Wälti,Women's Football,180,75,33,25,Lia Wälti
265247,Jess Carter,Women's Football,180,75,28,5,Jess Carter
265856,Anna Moorhouse,Women's Football,180,75,31,5,Anna Moorhouse
266039,Pubill,Men's Football,180,75,23,1,Marc Pubill Pagès
266996,Sofia Cantore,Women's Football,180,75,26,9,Sofia Cantore
267201,Jess Fishlock,Women's Football,180,75,39,57,Jess Fishlock
267238,Denise O'Sullivan,Women's Football,180,75,32,31,Denise O'Sullivan
267339,Hailie Mace,Women's Football,180,75,29,21,Hailie Mace
267660,Aïssata Traoré,Women's Football,180,75,29,60,Aïssata Traoré
268262,Rosemonde Kouassi,Women's Football,180,75,24,41,Rosemonde Kouassi
268804,Mario Gila,Men's Football,180,75,26,1,Mario Gila Fuentes
268889,Álvaro Carreras,Men's Football,180,75,23,1,Álvaro Fernández Carreras
269136,Kobbie Mainoo,Men's Football,180,75,21,5,Kobbie Mainoo
269701,Nathaniel Brown,Men's Football,180,75,23,17,Nathaniel Brown
270525,Franziska Kett,Women's Football,180,75,21,17,Franziska Kett
270531,Ousmane Diomande,Men's Football,180,75,22,41,Ousmane Diomande
271918,Robin Risser,Men's Football,180,75,21,2,Robin Risser
272001,Mayra Ramírez,Women's Football,180,75,27,19,Mayra Ramírez
272076,Racheal Kundananji,Women's Football,180,75,26,23,Racheal Kundananji
272204,Allegra Poljak,Women's Football,180,75,27,37,Allegra Poljak
275192,Luka Vušković,Men's Football,180,75,19,32,Luka Vušković
276552,Olivia Smith,Women's Football,180,75,22,44,Olivia Smith
276825,Melween N'Dongala,Women's Football,180,75,22,2,Melween N'Dongala
277869,Michael Kayode,Men's Football,180,75,22,9,Michael Kayode
278349,Dean Huijsen,Men's Football,180,75,21,1,Dean Huijsen
279699,Claire Hutton,Women's Football,180,75,20,21,Claire Hutton
71494,Emma Sears,Women's Football,180,75,25,21,Emma Sears
73562,Bento,Men's Football,180,75,27,10,Bento Matheus Krepski
76687,Estêvão,Men's Football,180,75,19,10,Estêvão Willian Almeida
77050,Merveille Kanjinga,Women's Football,180,75,23,61,Merveille Kanjinga
80170,Wesley,Men's Football,180,75,23,10,Wesley Vinícius França Lima
186146,Danny Welbeck,Men's Football,180,75,35,5,Danny Welbeck
189596,Thomas Müller,Men's Football,180,75,37,17,Thomas Müller
190674,Benjamin André,Men's Football,180,75,36,2,Benjamin André
193041,Keylor Navas,Men's Football,180,75,39,62,Keylor Navas
200458,Lucas Digne,Men's Football,180,75,33,2,Lucas Digne
202695,James Tarkowski,Men's Football,180,75,33,5,James Tarkowski
202884,Leonardo Spinazzola,Men's Football,180,75,33,9,Leonardo Spinazzola
208461,Marten de Roon,Men's Football,180,75,35,16,Marten de Roon
208920,Nathan Aké,Men's Football,180,75,31,16,Nathan Aké
210411,Otávio,Men's Football,180,75,31,7,Otávio Edmilson da Silva Monteiro
210602,Salem Al Dawsari,Men's Football,180,75,35,63,Salem Al Dawsari
213648,Pierre-Emile Højbjerg,Men's Football,180,75,31,27,Pierre-Emile Højbjerg
213655,Alex Iwobi,Men's Football,180,75,30,38,Alex Iwobi
214096,Tim Kleindienst,Men's Football,180,75,31,17,Tim Kleindienst
215270,Lucas Zelarayán,Men's Football,180,75,34,56,Lucas Zelarayán
215316,Gerónimo Rulli,Men's Football,180,75,34,8,Gerónimo Rulli
215590,Ayoze,Men's Football,180,75,33,1,Ayoze Pérez Gutiérrez
216201,Iñaki Williams,Men's Football,180,75,32,39,Iñaki Williams Arthuer
216267,Andrew Robertson,Men's Football,180,75,32,30,Andrew Robertson
216409,Matteo Politano,Men's Football,180,75,33,9,Matteo Politano
216547,Rafa,Men's Football,180,75,33,7,Rafael A. Ferreira Silva
220793,Davinson Sánchez,Men's Football,180,75,30,19,Davinson Sánchez
222492,Leroy Sané,Men's Football,180,75,30,17,Leroy Aziz Sané
223334,Joelinton,Men's Football,180,75,30,10,Joelinton Apolinário de Lira
223874,Valentin Rongier,Men's Football,180,75,31,2,Valentin Rongier
223885,Alexander Nübel,Men's Football,180,75,29,17,Alexander Nübel
223952,David Soria,Men's Football,180,75,33,1,David Soria Solís
224179,Borja Iglesias,Men's Football,180,75,33,1,Borja Iglesias Quintás
224411,Guedes,Men's Football,180,75,29,7,Gonçalo Manuel Ganchinho Guedes
224836,Vanja Milinković-Savić,Men's Football,180,75,29,37,Vanja Milinković-Savić
225309,Nadiem Amiri,Men's Football,180,75,29,17,Nadiem Amiri
226162,Emiliano Buendía,Men's Football,180,75,29,8,Emiliano Buendía
226226,Giovani Lo Celso,Men's Football,180,75,30,8,Giovani Lo Celso
226300,Uğurcan Çakır,Men's Football,180,75,30,33,Uğurcan Çakır
226335,Alyssa Naeher,Women's Football,180,75,38,21,Alyssa Naeher
226376,Kaku,Men's Football,180,75,31,58,Alejandro Romero Gamarra
226851,Benjamin Pavard,Men's Football,180,75,30,2,Benjamin Pavard
226987,Kosovare Asllani,Women's Football,180,75,37,28,Kosovare Asllani
227348,Viviane Asseyi,Women's Football,180,75,32,2,Viviane Asseyi
227950,Yeray,Men's Football,180,75,31,1,Yeray Álvarez López
228618,Ferland Mendy,Men's Football,180,75,31,2,Ferland Mendy
228630,Esther Sullastres,Women's Football,180,75,33,1,Esther Sullastres Ayuso
228789,Robert Sánchez,Men's Football,180,75,28,1,Robert Lynch Sánchez
229348,Antonee Robinson,Men's Football,180,75,29,21,Antonee Robinson
229723,Mathias Jensen,Men's Football,180,75,30,27,Mathias Jensen
230918,Trevoh Chalobah,Men's Football,180,75,27,5,Trevoh Chalobah
231416,Dodi Lukébakio,Men's Football,180,75,28,4,Dodi Lukébakio
231736,Danielle Colaprico,Women's Football,180,75,33,21,Danielle Colaprico
232411,Christopher Nkunku,Men's Football,180,75,28,2,Christopher Nkunku
232498,Isi,Men's Football,180,75,31,1,Isaac Palazón Camacho
232639,Ritsu Doan,Men's Football,180,75,28,20,Ritsu Doan
232665,Mauro Arambarri,Men's Football,180,75,30,26,Mauro Arambarri
232756,Fikayo Tomori,Men's Football,180,75,28,5,Fikayo Tomori
234742,Harvey Barnes,Men's Football,180,75,28,5,Harvey Barnes
234824,Yoane Wissa,Men's Football,180,75,30,61,Yoane Wissa
235149,Jerdy Schouten,Men's Football,180,75,29,16,Jerdy Schouten
235152,Ferdi Kadıoğlu,Men's Football,180,75,26,33,Ferdi Kadıoğlu
235410,Youssef En-Nesyri,Men's Football,180,75,29,18,Youssef En-Nesyri
235659,Nikita Parris,Women's Football,180,75,32,5,Nikita Parris
235735,Ethan Ampadu,Men's Football,180,75,26,57,Ethan Ampadu
235805,Federico Chiesa,Men's Football,180,75,28,9,Federico Chiesa
235840,Michele Di Gregorio,Men's Football,180,75,29,9,Michele Di Gregorio
235962,Nichelle Prince,Women's Football,180,75,31,44,Nichelle Prince
236045,Reinildo,Men's Football,180,75,32,64,Reinildo Isnard Mandava
236401,Noussair Mazraoui,Men's Football,180,75,28,18,Noussair Mazraoui
